Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Laren;G0417;10649;CDA;355;1;
Laren;G0417;10649;Democraten 66 (D66);334;1;
Laren;G0417;10649;Partij van de Arbeid (P.v.d.A.);282;;
Laren;G0417;10649;GROENLINKS;277;;
Leiden;G0546;10702;Democraten 66 (D66);12451;9;
Leiden;G0546;10702;GROENLINKS;10654;8;
Leiden;G0546;10702;VVD;7914;6;
Leiden;G0546;10702;Partij van de Arbeid (P.v.d.A.);6245;4;
Leiden;G0546;10702;CDA;5093;3;
Leiden;G0546;10702;Partij voor de Dieren;4388;3;
Leiden;G0546;10702;SP (Socialistische Partij);4335;3;
Leiden;G0546;10702;PS (Partij Sleutelstad);3276;2;
Leiden;G0546;10702;ChristenUnie;2388;1;
Leiderdorp;G0547;10058;De Lokale Partij Leiderdorp (LPL);2567;4;
Leiderdorp;G0547;10058;VVD;2409;4;
Leiderdorp;G0547;10058;Democraten 66 (D66);1998;3;
Leiderdorp;G0547;10058;Partij van de Arbeid (P.v.d.A.);1730;3;
Leiderdorp;G0547;10058;GROENLINKS;1647;3;
Leiderdorp;G0547;10058;CDA;1622;3;
Leiderdorp;G0547;10058;ChristenUnie-SGP;654;1;
Leidschendam-Voorburg;G1916;11103;VVD;8606;9;
Leidschendam-Voorburg;G1916;11103;GBLV/Gemeentebelangen;7889;9;
Leidschendam-Voorburg;G1916;11103;CDA;5150;5;
Leidschendam-Voorburg;G1916;11103;Democraten 66 (D66);3942;4;
Leidschendam-Voorburg;G1916;11103;GROENLINKS;3579;4;
Leidschendam-Voorburg;G1916;11103;Partij van de Arbeid (P.v.d.A.);3084;3;
Leidschendam-Voorburg;G1916;11103;ChristenUnie-SGP;1069;1;
Lelystad;G0995;11110;VVD;4457;6;
Lelystad;G0995;11110;Leefbaar Lelystad;3574;4;
Lelystad;G0995;11110;Inwoners Partij Lelystad;2727;3;
Lelystad;G0995;11110;PVV (Partij voor de Vrijheid);2655;3;
Lelystad;G0995;11110;Partij van de Arbeid (P.v.d.A.);2639;3;
Lelystad;G0995;11110;ChristenUnie;2189;3;
Lelystad;G0995;11110;GROENLINKS;2157;2;
Lelystad;G0995;11110;JongLelystad;1888;2;
Lelystad;G0995;11110;CDA;1847;2;
Lelystad;G0995;11110;Democraten 66 (D66);1833;2;
Lelystad;G0995;11110;SP (Socialistische Partij);1665;2;
Lelystad;G0995;11110;DENK;958;1;
Lelystad;G0995;11110;Lelystads Belang;835;1;
Lelystad;G0995;11110;Forum voor de Ouderen;752;1;
Leudal;G1640;10840;Samen Verder;4207;7;
Leudal;G1640;10840;Ronduit Open;3205;6;
Leudal;G1640;10840;CDA;3136;5;
Leudal;G1640;10840;Democraten 66 (D66);2104;3;
Leudal;G1640;10840;Progressief Akkoord Leudal;1327;2;
Leudal;G1640;10840;VVD;1080;2;
Leusden;G0327;10978;CDA;3489;5;
Leusden;G0327;10978;VVD;3144;4;
Leusden;G0327;10978;GROENLINKS / Partij van de Arbeid (P.v.d.A.);2657;4;
Leusden;G0327;10978;Democraten 66 (D66);2299;3;
Leusden;G0327;10978;ChristenUnie - SGP;1915;3;
Leusden;G0327;10978;SP (Socialistische Partij);1714;2;
Lingewaard;G1705;10744;VVD;4121;6;
Lingewaard;G1705;10744;SP (Socialistische Partij);2829;4;
Lingewaard;G1705;10744;Lokaal Belang Lingewaard;2612;4;
Lingewaard;G1705;10744;CDA;2162;3;
Lingewaard;G1705;10744;GROENLINKS;2083;3;
Lingewaard;G1705;10744;B06;2067;3;
Lingewaard;G1705;10744;lingewaard.NU;1829;3;
Lingewaard;G1705;10744;Democraten 66 (D66);1334;2;
Lingewaard;G1705;10744;Partij van de Arbeid (P.v.d.A.);980;1;
Lisse;G0553;10197;CDA;2305;5;
Lisse;G0553;10197;Nieuw Lisse;2280;4;
Lisse;G0553;10197;Democraten 66 (D66);2009;4;
Lisse;G0553;10197;VVD;1757;3;
Lisse;G0553;10197;SGP-ChristenUnie;1195;2;
Lisse;G0553;10197;Partij van de Arbeid (P.v.d.A.);854;1;
Lochem;G0262;11263;Gemeentebelangen;4316;6;
Lochem;G0262;11263;VVD;3045;4;
Lochem;G0262;11263;GROENLINKS;2872;4;
Lochem;G0262;11263;CDA;2452;3;
Lochem;G0262;11263;Partij van de Arbeid (P.v.d.A.);1929;3;
Lochem;G0262;11263;Democraten 66 (D66);1838;2;
Lochem;G0262;11263;Meedenken met Lochem (MmL);998;1;
Loon op Zand;G0809;11259;GemeenteBelangen;3188;6;
Loon op Zand;G0809;11259;CDA;1865;4;
Loon op Zand;G0809;11259;"VOOR LOON";1819;3;
Loon op Zand;G0809;11259;VVD;1382;3;
Loon op Zand;G0809;11259;Pro3;1377;3;
Lopik;G0331;10333;VVD;1969;5;
Lopik;G0331;10333;CDA;1688;4;
Lopik;G0331;10333;ChristenUnie;1038;2;
Lopik;G0331;10333;Partij van de Arbeid (P.v.d.A.);860;2;
Lopik;G0331;10333;Staatkundig Gereformeerde Partij (SGP);823;2;
Lopik;G0331;10333;JEZUS LEEFT;91;;
Loppersum;G0024;10934;Loppersum Vooruit;1166;3;
Loppersum;G0024;10934;Partij van de Arbeid (P.v.d.A.);854;3;
Loppersum;G0024;10934;CDA;846;2;
Loppersum;G0024;10934;GROENLINKS;642;2;
Loppersum;G0024;10934;ChristenUnie;580;2;
Loppersum;G0024;10934;VVD;417;1;
Loppersum;G0024;10934;Democraten 66 (D66);193;;
Losser;G0168;11166;BURGERFORUM;3211;7;
Losser;G0168;11166;CDA;3190;7;
Losser;G0168;11166;VVD;1702;3;
Losser;G0168;11166;Democraten 66 (D66);869;1;
Losser;G0168;11166;Partij van de Arbeid (P.v.d.A.);605;1;
Losser;G0168;11166;GROENLINKS;424;;
Maasdriel;G0263;10341;Samen Sterk Maasdriel;3869;7;
Maasdriel;G0263;10341;CDA;3336;6;
Maasdriel;G0263;10341;VVD;1512;3;
Maasdriel;G0263;10341;Partij van de Arbeid/GROENLINKS;1292;2;
Maasdriel;G0263;10341;Democraten 66 (D66);610;1;
Maasdriel;G0263;10341;Staatkundig Gereformeerde Partij (SGP);371;;
Maasgouw;G1641;10964;LOKAAL BELANG;3572;7;
Maasgouw;G1641;10964;CDA;2360;5;
Maasgouw;G1641;10964;VVD;1135;2;
Maasgouw;G1641;10964;Nieuw Links Maasgouw;1052;2;
Maasgouw;G1641;10964;Liberale Volkspartij Maasgouw (LVM);929;2;
Maasgouw;G1641;10964;Partij Welzijn Maasgouw-50PLUS;898;1;
Maassluis;G0556;10880;CDA;3007;5;
Maassluis;G0556;10880;VVD;2068;4;
Maassluis;G0556;10880;Partij van de Arbeid (P.v.d.A.);1910;3;
Maassluis;G0556;10880;Verenigde Senioren Partij;1545;3;
Maassluis;G0556;10880;ChristenUnie;1195;2;
Maassluis;G0556;10880;Forum voor Maassluis;1190;2;
Maassluis;G0556;10880;Maassluis Belang;1177;2;
Maassluis;G0556;10880;GROENLINKS;796;1;
Maassluis;G0556;10880;Democraten 66 (D66);793;1;
Maastricht;G0935;10182;CDA;6333;5;
Maastricht;G0935;10182;Senioren Partij Maastricht (SPM);5865;5;
Maastricht;G0935;10182;GROENLINKS;5822;5;
Maastricht;G0935;10182;Democraten 66 (D66);5286;5;
Maastricht;G0935;10182;Partij van de Arbeid (P.v.d.A.);3858;3;
Maastricht;G0935;10182;VVD;3774;3;
Maastricht;G0935;10182;SP (Socialistische Partij);3668;3;
Maastricht;G0935;10182;Partij Veilig Maastricht (PVM);3335;3;
Maastricht;G0935;10182;M:OED;2823;2;
Maastricht;G0935;10182;PVV (Partij voor de Vrijheid);2808;2;
Maastricht;G0935;10182;SAB (Sociaal Actieve Burgerpartij);1481;1;
Maastricht;G0935;10182;50PLUS;1389;1;
Maastricht;G0935;10182;Liberale Partij Maastricht;1247;1;
Maastricht;G0935;10182;Maastrichtse Volkspartij;696;;
Medemblik;G0420;11215;VVD;4084;6;
Medemblik;G0420;11215;CDA;3886;6;
Medemblik;G0420;11215;GemeenteBelangen;3251;5;
Medemblik;G0420;11215;PWF Progressief West-Friesland;1511;2;
Medemblik;G0420;11215;Democraten 66 (D66);1389;2;
Medemblik;G0420;11215;Partij van de Arbeid (P.v.d.A.);1348;2;
Medemblik;G0420;11215;GROENLINKS;1241;1;
Medemblik;G0420;11215;PW 2010;852;1;
Medemblik;G0420;11215;ChristenUnie;764;1;
Medemblik;G0420;11215;BAMM;621;1;
Meerssen;G0938;10494;BRUG-M;1912;4;
Meerssen;G0938;10494;Lokaal DNA;1821;3;
Meerssen;G0938;10494;CDA;1595;3;
Meerssen;G0938;10494;KIJK!!!/P.v.d.A./GROENLINKS/D66;1544;3;
Meerssen;G0938;10494;FOCUS;1305;2;
Meerssen;G0938;10494;Het Origineel;1168;2;
Meppel;G0119;11204;Sterk Meppel (SteM);3755;6;
Meppel;G0119;11204;VVD;3063;5;
Meppel;G0119;11204;CDA;2669;4;
Meppel;G0119;11204;ChristenUnie;1575;2;
Meppel;G0119;11204;SP (Socialistische Partij);1364;2;
Meppel;G0119;11204;Partij van de Arbeid (P.v.d.A.);1266;2;
Meppel;G0119;11204;Democraten 66 (D66);1055;1;
Meppel;G0119;11204;GROENLINKS;951;1;
Middelburg;G0687;10122;Lokale Partij Middelburg (LPM);4183;6;
Middelburg;G0687;10122;CDA;2650;4;
Middelburg;G0687;10122;GROENLINKS;2565;3;
Middelburg;G0687;10122;VVD;2533;3;
Middelburg;G0687;10122;Partij van de Arbeid (P.v.d.A.);2462;3;
Middelburg;G0687;10122;Staatkundig Gereformeerde Partij (SGP);2360;3;
Middelburg;G0687;10122;ChristenUnie;2274;3;
Middelburg;G0687;10122;SP (Socialistische Partij);1972;2;
Middelburg;G0687;10122;Democraten 66 (D66);1401;2;
Midden-Delfland;G1842;10130;CDA;2350;4;
Midden-Delfland;G1842;10130;OGP Midden-Delfland;2150;4;
Midden-Delfland;G1842;10130;VVD;1850;3;
Midden-Delfland;G1842;10130;Mijn Partij;1622;3;
Midden-Delfland;G1842;10130;Democraten 66 (D66);873;1;
Midden-Delfland;G1842;10130;ChristenUnie;585;1;
Midden-Delfland;G1842;10130;Partij van de Arbeid (P.v.d.A.);476;1;
Midden-Drenthe;G1731;10520;Partij van de Arbeid (P.v.d.A.);2547;4;
Midden-Drenthe;G1731;10520;VVD;2502;4;
Midden-Drenthe;G1731;10520;CDA;2445;4;
Midden-Drenthe;G1731;10520;Gemeentebel Smilde-Beilen-Westerbork;2040;3;
Midden-Drenthe;G1731;10520;Gemeentebelangen;2016;3;
Midden-Drenthe;G1731;10520;Democraten 66 (D66);1579;2;
Midden-Drenthe;G1731;10520;ChristenUnie;1300;2;
Midden-Drenthe;G1731;10520;GROENLINKS;1203;1;
Mill en Sint Hubert;G0815;10535;CDA;2462;7;
Mill en Sint Hubert;G0815;10535;VierKernenPartij;1523;4;
Mill en Sint Hubert;G0815;10535;Algemeen Belang '90;1331;4;
Moerdijk;G1709;10046;Onafhankelijk Moerdijk;3468;6;
Moerdijk;G1709;10046;VVD;2881;5;
Moerdijk;G1709;10046;CDA;2105;4;
Moerdijk;G1709;10046;Moerdijk Lokaal;2104;4;
Moerdijk;G1709;10046;Partij van de Arbeid (P.v.d.A.);1178;2;
Moerdijk;G1709;10046;SP (Socialistische Partij);949;1;
Moerdijk;G1709;10046;ChristenUnie;829;1;
Moerdijk;G1709;10046;Burger Belangen Moerdijk;699;1;
Moerdijk;G1709;10046;Democraten 66 (D66);658;1;
Montferland;G1955;10350;CDA;4886;8;
Montferland;G1955;10350;Lokaal Belang Montferland;3281;6;
Montferland;G1955;10350;Lijst Groot Montferland;2157;3;
Montferland;G1955;10350;Partij van de Arbeid (P.v.d.A.);2042;3;
Montferland;G1955;10350;VVD;1922;3;
Montferland;G1955;10350;Democraten 66 (D66);1346;2;
Montfoort;G0335;10033;VVD;1197;3;
Montfoort;G0335;10033;Progressief Akkoord;1114;3;
Montfoort;G0335;10033;CDA;1065;2;
Montfoort;G0335;10033;Lokaal Montfoort;1060;2;
Montfoort;G0335;10033;Inwonersbelangen Montfoort Linschoten;950;2;
Montfoort;G0335;10033;ChristenUnie;607;1;
Montfoort;G0335;10033;Staatkundig Gereformeerde Partij (SGP);497;1;
Montfoort;G0335;10033;Democraten 66 (D66);484;1;
Mook en Middelaar;G0944;10271;Dorpsgroepering Pouwels (DGP);1254;4;
Mook en Middelaar;G0944;10271;Partij van de Arbeid (P.v.d.A.);1039;3;
Mook en Middelaar;G0944;10271;VVD;792;3;
Mook en Middelaar;G0944;10271;GROENLINKS;756;2;
Mook en Middelaar;G0944;10271;CDA;297;1;
Neder-Betuwe;G1740;10916;Staatkundig Gereformeerde Partij (SGP);4369;8;
Neder-Betuwe;G1740;10916;Partij van de Arbeid (P.v.d.A.);2021;3;
Neder-Betuwe;G1740;10916;Gemeentebelangen;1695;3;
Neder-Betuwe;G1740;10916;CDA;1498;2;
Neder-Betuwe;G1740;10916;VVD;1168;2;
Neder-Betuwe;G1740;10916;ChristenUnie;927;1;
Nederweert;G0946;10681;CDA;3104;6;
Nederweert;G0946;10681;Jongeren Akkoord Nederweert (J.A.N.);2264;5;
Nederweert;G0946;10681;Nederweert Anders;1401;3;
Nederweert;G0946;10681;Democraten 66 (D66);814;2;
Nederweert;G0946;10681;VVD;664;1;
Nieuwegein;G0356;10374;VVD;4602;7;
Nieuwegein;G0356;10374;SP (Socialistische Partij);2552;4;
Nieuwegein;G0356;10374;Verenigde Senioren Partij;2423;3;
Nieuwegein;G0356;10374;Partij van de Arbeid (P.v.d.A.);2398;3;
Nieuwegein;G0356;10374;GROENLINKS;2174;3;
Nieuwegein;G0356;10374;Democraten 66 (D66);2098;3;
Nieuwegein;G0356;10374;CDA;1997;3;
Nieuwegein;G0356;10374;ChristenUnie;1613;2;
Nieuwegein;G0356;10374;LOKALE VERNIEUWING;1611;2;
Nieuwegein;G0356;10374;ieders Belang;1398;2;
Nieuwegein;G0356;10374;Stadspartij Núwegein;905;1;
Nieuwkoop;G0569;10728;Samen Beter Nieuwkoop;3539;6;
Nieuwkoop;G0569;10728;CDA;2890;5;
Nieuwkoop;G0569;10728;VVD;2621;4;
Nieuwkoop;G0569;10728;Natuurlijk Nieuwkoop;2416;4;
Nieuwkoop;G0569;10728;Democraten 66 (D66);851;1;
Nieuwkoop;G0569;10728;SGP-ChristenUnie;735;1;
Nijkerk;G0267;10446;CDA;5439;8;
Nijkerk;G0267;10446;ChristenUnie-SGP;4458;6;
Nijkerk;G0267;10446;PROgressief 21 (D66, Groen Links, PvdA);3568;5;
Nijkerk;G0267;10446;VVD;3053;4;
Nijkerk;G0267;10446;De Lokale Partij;3005;4;
Nijmegen;G0268;11209;GROENLINKS;20149;11;
Nijmegen;G0268;11209;Democraten 66 (D66);12045;6;
Nijmegen;G0268;11209;SP (Socialistische Partij);10865;5;
Nijmegen;G0268;11209;VVD;8407;4;
Nijmegen;G0268;11209;Stadspartij De Nijmeegse Fractie (DNF);6355;3;
Nijmegen;G0268;11209;Partij van de Arbeid (P.v.d.A.);5747;3;
Nijmegen;G0268;11209;CDA;4094;2;
Nijmegen;G0268;11209;Partij voor de Dieren;3694;2;
Nijmegen;G0268;11209;50PLUS;3001;1;
Nijmegen;G0268;11209;Gewoon Nijmegen;2815;1;
Nijmegen;G0268;11209;VoorNijmegen.NU;1845;1;
Nijmegen;G0268;11209;ChristenUnie;1247;;
Nijmegen;G0268;11209;OPA;886;;
Nijmegen;G0268;11209;Blanco lijst 9;190;;
Nissewaard;G1930;10735;ONS;10650;14;
Nissewaard;G1930;10735;Partij van de Arbeid (P.v.d.A.);4591;6;
Nissewaard;G1930;10735;PVV (Partij voor de Vrijheid);4386;5;
Nissewaard;G1930;10735;Nissewaard Lokaal;3582;4;
Nissewaard;G1930;10735;VVD;2706;3;
Nissewaard;G1930;10735;CDA;1966;2;
Nissewaard;G1930;10735;ChristenUnie-SGP;1285;1;
Nissewaard;G1930;10735;Democraten 66 (D66);1255;1;
Nissewaard;G1930;10735;Lokaal Onafhankelijk Bernisse (LOB);1083;1;
Nissewaard;G1930;10735;Forza! Nissewaard;560;;
Nissewaard;G1930;10735;Trots op Nederland (TROTS);196;;
Noord-Beveland;G1695;10250;Noord-Bevelands Belang;1160;4;
Noord-Beveland;G1695;10250;VVD;623;2;
Noord-Beveland;G1695;10250;Staatkundig Gereformeerde Partij (SGP);501;2;
Noord-Beveland;G1695;10250;CDA;493;2;
Noord-Beveland;G1695;10250;BEN;394;1;
Noord-Beveland;G1695;10250;Partij van de Arbeid (P.v.d.A.);342;1;
Noord-Beveland;G1695;10250;Democraten 66 (D66);304;1;
Noordenveld;G1699;10699;Kiesvereniging Gemeentebelangen Noordenveld;5529;9;
Noordenveld;G1699;10699;Lijst Groen Noordenveld (LGN);2172;3;
Noordenveld;G1699;10699;Partij van de Arbeid (P.v.d.A.);1819;3;
Noordenveld;G1699;10699;GROENLINKS;1458;2;
Noordenveld;G1699;10699;VVD;1417;2;
Noordenveld;G1699;10699;CDA;1160;2;
Noordenveld;G1699;10699;ChristenUnie;924;1;
Noordenveld;G1699;10699;Democraten 66 (D66);785;1;
Noordoostpolder;G0171;10144;CDA;3589;6;
Noordoostpolder;G0171;10144;ChristenUnie-SGP;3491;5;
Noordoostpolder;G0171;10144;Politieke Unie (P.U.);2611;4;
Noordoostpolder;G0171;10144;VVD;2583;4;
Noordoostpolder;G0171;10144;ONS Noordoostpolder;1997;3;
Noordoostpolder;G0171;10144;SP (Socialistische Partij);1644;2;
Noordoostpolder;G0171;10144;Partij van de Arbeid (P.v.d.A.);1449;2;
Noordoostpolder;G0171;10144;GROENLINKS;1275;2;
Noordoostpolder;G0171;10144;Democraten 66 (D66);1159;1;
Noordoostpolder;G0171;10144;Partij van vrije Poldermensen (PvvP);449;;
Noordoostpolder;G0171;10144;JEZUS LEEFT;126;;
Nuenen, Gerwen en Nederwetten;G0820;10761;W70 Nuenen Gerwen Nederwetten Eeneind;3190;6;
Nuenen, Gerwen en Nederwetten;G0820;10761;VVD;1675;3;
Nuenen, Gerwen en Nederwetten;G0820;10761;GROENLINKS;1158;2;
Nuenen, Gerwen en Nederwetten;G0820;10761;Partij van de Arbeid (P.v.d.A.);1114;2;
Nuenen, Gerwen en Nederwetten;G0820;10761;Democraten 66 (D66);1111;2;
Nuenen, Gerwen en Nederwetten;G0820;10761;CDA;949;2;
Nuenen, Gerwen en Nederwetten;G0820;10761;SP (Socialistische Partij);653;1;
Nuenen, Gerwen en Nederwetten;G0820;10761;Combinatie Nuenen c.a.;457;1;
Nuenen, Gerwen en Nederwetten;G0820;10761;Lijst Pijs;445;;
Nuenen, Gerwen en Nederwetten;G0820;10761;Nuenens Belang;439;;
Nunspeet;G0302;10512;Staatkundig Gereformeerde Partij (SGP);4452;7;
Nunspeet;G0302;10512;Gemeentebelang;3869;6;
Nunspeet;G0302;10512;ChristenUnie;3061;4;
Nunspeet;G0302;10512;CDA;1629;2;
Nunspeet;G0302;10512;VVD;749;1;
Nunspeet;G0302;10512;PvdA / GROENLINKS;693;1;
Nunspeet;G0302;10512;Algemeen Belang Nunspeet (ABN);520;;
Nunspeet;G0302;10512;DePartij;211;;
Oegstgeest;G0579;10287;VVD;3031;5;
Oegstgeest;G0579;10287;Progressief Oegstgeest;2474;4;
Oegstgeest;G0579;10287;CDA;2251;4;
Oegstgeest;G0579;10287;Democraten 66 (D66);1957;3;
Oegstgeest;G0579;10287;Hart voor Oegstgeest;1404;2;
Oegstgeest;G0579;10287;Lokaal Oegstgeest;696;1;
Oirschot;G0823;10225;CDA;2165;4;
Oirschot;G0823;10225;De Gewone Man;1883;4;
Oirschot;G0823;10225;Dorpsvisie;1492;3;
Oirschot;G0823;10225;Sociaal Progressief Oirschot;1350;3;
Oirschot;G0823;10225;VVD;1301;2;
Oirschot;G0823;10225;Democraten 66 (D66);770;1;
Oisterwijk;G0824;10103;Partij Gemeente Belangen;2918;6;
Oisterwijk;G0824;10103;PrO (GroenLinks-PvdA-D66);2609;5;
Oisterwijk;G0824;10103;Algemeen Belang;2351;4;
Oisterwijk;G0824;10103;VVD;2332;4;
Oisterwijk;G0824;10103;CDA;1139;2;
Oldambt;G1895;10453;Partij van de Arbeid (P.v.d.A.);2269;4;
Oldambt;G1895;10453;SP (Socialistische Partij);2008;4;
Oldambt;G1895;10453;VVD;1997;3;
Oldambt;G1895;10453;Verenigde Communistische Partij (VCP);1843;3;
Oldambt;G1895;10453;Gemeentebelangen Oldambt;1615;3;
Oldambt;G1895;10453;Partij voor het Noorden;1505;3;
Oldambt;G1895;10453;CDA;1280;2;
Oldambt;G1895;10453;Democraten 66 (D66);972;1;
Oldambt;G1895;10453;ChristenUnie;967;1;
Oldambt;G1895;10453;Oldambt Aktief;658;1;
Oldambt;G1895;10453;Burgerbelangen Oldambt;310;;
Oldambt;G1895;10453;GROEP HOP;62;;
Oldebroek;G0269;11106;ChristenUnie;3618;7;
Oldebroek;G0269;11106;Staatkundig Gereformeerde Partij (SGP);1999;4;
Oldebroek;G0269;11106;Algemeen Belang Oldebroek (A.B.O.);1897;3;
Oldebroek;G0269;11106;CDA;1459;3;
Oldebroek;G0269;11106;Partij van de Arbeid (P.v.d.A.);952;1;
Oldebroek;G0269;11106;VVD;610;1;
Oldebroek;G0269;11106;Democraten 66 (D66);347;;
Oldenzaal;G0173;11100;Werknemersgroepering;4006;7;
Oldenzaal;G0173;11100;CDA;3317;5;
Oldenzaal;G0173;11100;VVD;2943;5;
Oldenzaal;G0173;11100;GROENLINKS;1931;3;
Oldenzaal;G0173;11100;Partij van de Arbeid (P.v.d.A.);1228;2;
Oldenzaal;G0173;11100;Democraten 66 (D66);1016;1;
Olst-Wijhe;G1773;10409;Gemeentebelangen Olst-Wijhe;2099;4;
Olst-Wijhe;G1773;10409;CDA;1975;4;
Olst-Wijhe;G1773;10409;VVD;1323;3;
Olst-Wijhe;G1773;10409;Partij van de Arbeid (P.v.d.A.);1180;2;
Olst-Wijhe;G1773;10409;GROENLINKS;1045;2;
Olst-Wijhe;G1773;10409;Democraten 66 (D66);849;2;
Ommen;G0175;11069;CDA;2228;4;
Ommen;G0175;11069;Lokale Partij Ommen;1935;4;
Ommen;G0175;11069;ChristenUnie;1558;3;
Ommen;G0175;11069;Volkspartij Ommen Vooruit (VOV);1290;2;
Ommen;G0175;11069;VVD;1089;2;
Ommen;G0175;11069;Democraten 66 (D66);523;1;
Ommen;G0175;11069;Partij van de Arbeid (P.v.d.A.);488;1;
Oost Gelre;G1586;11094;CDA;4685;7;
Oost Gelre;G1586;11094;OOG;3268;5;
Oost Gelre;G1586;11094;VVD;2932;5;
Oost Gelre;G1586;11094;Partij van de Arbeid (P.v.d.A.);1200;2;
Oost Gelre;G1586;11094;Nieuwe Liberalen OG;955;1;
Oost Gelre;G1586;11094;Democraten 66 (D66);912;1;
Oosterhout;G0826;11280;Gemeentebelangen Oosterhout;5937;10;
Oosterhout;G0826;11280;VVD;3608;6;
Oosterhout;G0826;11280;GROENLINKS;3046;5;
Oosterhout;G0826;11280;Gezond Burger Verstand;2314;3;
Oosterhout;G0826;11280;CDA;2250;3;
Oosterhout;G0826;11280;Democraten 66 (D66);1627;2;
Oosterhout;G0826;11280;Groen Brabant;949;1;
Oosterhout;G0826;11280;Partij van de Arbeid (P.v.d.A.);860;1;
Oosterhout;G0826;11280;Lokaal Sociaal;563;;
Oosterhout;G0826;11280;Oosterhout Samen;329;;
Ooststellingwerf;G0085;10836;OoststellingwerfsBelang;3337;7;
Ooststellingwerf;G0085;10836;Partij van de Arbeid (P.v.d.A.);1708;3;
Ooststellingwerf;G0085;10836;CDA;1531;3;
Ooststellingwerf;G0085;10836;VVD;1333;3;
Ooststellingwerf;G0085;10836;GROENLINKS;1082;2;
Ooststellingwerf;G0085;10836;ChristenUnie;848;1;
Ooststellingwerf;G0085;10836;Democraten 66 (D66);642;1;
Ooststellingwerf;G0085;10836;StellingwerfPlus;621;1;
Oostzaan;G0431;11303;VVD;1823;5;
Oostzaan;G0431;11303;GROENLINKS;1159;4;
Oostzaan;G0431;11303;CDA;589;2;
Oostzaan;G0431;11303;Democraten 66 (D66);462;1;
Oostzaan;G0431;11303;Partij van de Arbeid (P.v.d.A.);444;1;
Opmeer;G0432;10609;CDA;1758;5;
Opmeer;G0432;10609;Gemeentebelangen Opmeer;1433;4;
Opmeer;G0432;10609;DOOR SAMENWERKING VOORUIT (DSV);934;3;
Opmeer;G0432;10609;VVD;792;2;
Opmeer;G0432;10609;Partij van de Arbeid (P.v.d.A.);497;1;
Opsterland;G0086;10005;Opsterlands Belang;3227;6;
Opsterland;G0086;10005;CDA;2006;3;
Opsterland;G0086;10005;Partij van de Arbeid (P.v.d.A.);1697;3;
Opsterland;G0086;10005;ChristenUnie;1568;2;
Opsterland;G0086;10005;GROENLINKS-OpsterLanders;1538;2;
Opsterland;G0086;10005;VVD;1330;2;
Opsterland;G0086;10005;BAS;860;1;
Opsterland;G0086;10005;Democraten 66 (D66);688;1;
Opsterland;G0086;10005;FNP;582;1;
Oss;G0828;10834;SP (Socialistische Partij);10009;11;
Oss;G0828;10834;Voor De Gemeenschap (V.D.G.);9828;10;
Oss;G0828;10834;VVD;4120;4;
Oss;G0828;10834;CDA;3935;4;
Oss;G0828;10834;Beter Oss;3304;3;
Oss;G0828;10834;Democraten 66 (D66);2353;2;
Oss;G0828;10834;GROENLINKS;1967;2;
Oss;G0828;10834;Partij van de Arbeid (P.v.d.A.);1443;1;
Oss;G0828;10834;VZS (Verantwoordelijk voor Zelf en Samen);154;;
Oude IJsselstreek;G1509;10260;Lokaal Belang;6680;10;
Oude IJsselstreek;G1509;10260;CDA;3927;5;
Oude IJsselstreek;G1509;10260;SP (Socialistische Partij);2437;3;
Oude IJsselstreek;G1509;10260;Partij van de Arbeid (P.v.d.A.);2032;3;
Oude IJsselstreek;G1509;10260;VVD;2020;3;
Oude IJsselstreek;G1509;10260;Democraten 66 (D66);961;1;
Ouder-Amstel;G0437;10998;VVD;1138;3;
Ouder-Amstel;G0437;10998;Ouder-Amstel Anders;1134;3;
Ouder-Amstel;G0437;10998;CDA;1060;2;
Ouder-Amstel;G0437;10998;Democraten 66 (D66);1018;2;
Ouder-Amstel;G0437;10998;GROENLINKS;924;2;
Ouder-Amstel;G0437;10998;Natuurlijk Belang;668;2;
Ouder-Amstel;G0437;10998;Partij van de Arbeid (P.v.d.A.);540;1;
Oudewater;G0589;10188;CDA;2056;6;
Oudewater;G0589;10188;VVD en D66;1504;4;
Oudewater;G0589;10188;De Onafhankelijken;1073;3;
Oudewater;G0589;10188;ChristenUnie-SGP;578;2;
Overbetuwe;G1734;11188;CDA;5562;9;
Overbetuwe;G1734;11188;Gemeentebelangen Overbetuwe;2893;4;
Overbetuwe;G1734;11188;GROENLINKS;2468;4;
Overbetuwe;G1734;11188;Democraten 66 (D66);2463;4;
Overbetuwe;G1734;11188;VVD;2249;3;
Overbetuwe;G1734;11188;BurgerBelangen Overbetuwe;1596;2;
Overbetuwe;G1734;11188;Partij van de Arbeid (P.v.d.A.);1499;2;
Overbetuwe;G1734;11188;ChristenUnie;943;1;
Overbetuwe;G1734;11188;Staatkundig Gereformeerde Partij (SGP);515;;
Papendrecht;G0590;10427;PAPENDRECHTS ALGEMEEN BELANG;4409;9;
Papendrecht;G0590;10427;CDA;1434;3;
Papendrecht;G0590;10427;VVD;1402;2;
Papendrecht;G0590;10427;ChristenUnie;1391;2;
Papendrecht;G0590;10427;Onafhankelijk Papendrecht;1069;2;
Papendrecht;G0590;10427;Democraten 66 (D66);1048;2;
Papendrecht;G0590;10427;Staatkundig Gereformeerde Partij (SGP);883;1;
Papendrecht;G0590;10427;Partij van de Arbeid (P.v.d.A.);851;1;
