Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Leiden;G0546;10702;Leiden Participeert;491;0;
Leiderdorp;G0547;10058;Lokale Partij Leiderdorp;2921;6;
Leiderdorp;G0547;10058;Partij van de Arbeid / GROENLINKS;2832;5;
Leiderdorp;G0547;10058;VVD;1961;4;
Leiderdorp;G0547;10058;D66;1911;3;
Leiderdorp;G0547;10058;CDA;1439;2;
Leiderdorp;G0547;10058;ChristenUnie-SGP;592;1;
Leidschendam-Voorburg;G1916;11103;VVD;6844;8;
Leidschendam-Voorburg;G1916;11103;GBLV/Gemeentebelangen;6687;8;
Leidschendam-Voorburg;G1916;11103;D66;4498;5;
Leidschendam-Voorburg;G1916;11103;GROENLINKS;4428;5;
Leidschendam-Voorburg;G1916;11103;CDA;3064;4;
Leidschendam-Voorburg;G1916;11103;Partij van de Arbeid (P.v.d.A.);2445;3;
Leidschendam-Voorburg;G1916;11103;SP (Socialistische Partij);1468;1;
Leidschendam-Voorburg;G1916;11103;ChristenUnie;1172;1;
Lelystad;G0995;11110;VVD;3169;5;
Lelystad;G0995;11110;JongLelystad;2406;4;
Lelystad;G0995;11110;GROENLINKS;2059;3;
Lelystad;G0995;11110;ChristenUnie;1962;3;
Lelystad;G0995;11110;Leefbaar Lelystad;1893;3;
Lelystad;G0995;11110;Partij van de Arbeid (P.v.d.A.);1853;3;
Lelystad;G0995;11110;Inwoners Partij Lelystad;1767;3;
Lelystad;G0995;11110;PVV (Partij voor de Vrijheid);1704;3;
Lelystad;G0995;11110;D66;1633;2;
Lelystad;G0995;11110;Mooi Lelystad;1473;2;
Lelystad;G0995;11110;SP (Socialistische Partij);1460;2;
Lelystad;G0995;11110;Forum voor Democratie;1296;2;
Lelystad;G0995;11110;CDA;1090;1;
Lelystad;G0995;11110;Gemeente Belangen Lelystad;991;1;
Lelystad;G0995;11110;DENK;398;0;
Lelystad;G0995;11110;Partij MENS (Met Eigenheid Naar Samen);240;0;
Lelystad;G0995;11110;Partij voor Logisch Beleid (PvLB);149;0;
Leudal;G1640;10840;Samen Verder;4216;7;
Leudal;G1640;10840;Ronduit Open;3344;6;
Leudal;G1640;10840;CDA;2793;5;
Leudal;G1640;10840;D66;2753;5;
Leudal;G1640;10840;PAL;1064;2;
Leudal;G1640;10840;Oos Leudal (veur álle 16 dörpe);436;0;
Leusden;G0327;10978;Lokaal Belangrijk;4390;7;
Leusden;G0327;10978;CDA;2410;4;
Leusden;G0327;10978;GROENLINKS / Partij van de Arbeid (P.v.d.A.);2383;3;
Leusden;G0327;10978;VVD;1625;2;
Leusden;G0327;10978;D66;1522;2;
Leusden;G0327;10978;ChristenUnie-SGP;1324;2;
Leusden;G0327;10978;Leusden Vooruit;1237;2;
Leusden;G0327;10978;SP (Socialistische Partij);798;1;
Lingewaard;G1705;10744;Lokaal Belang Lingewaard;3220;5;
Lingewaard;G1705;10744;VVD;3141;5;
Lingewaard;G1705;10744;GROENLINKS;2553;4;
Lingewaard;G1705;10744;lingewaard.NU;1983;3;
Lingewaard;G1705;10744;B06;1713;3;
Lingewaard;G1705;10744;CDA;1674;3;
Lingewaard;G1705;10744;SP (Socialistische Partij);1661;2;
Lingewaard;G1705;10744;D66;1621;2;
Lingewaard;G1705;10744;Partij van de Arbeid (P.v.d.A.);1167;2;
Lingewaard;G1705;10744;LFS;378;0;
Lingewaard;G1705;10744;Gin gezeur we gaon d'r veur;302;0;
Lisse;G0553;10197;NIEUW LISSE;2952;6;
Lisse;G0553;10197;CDA;1835;3;
Lisse;G0553;10197;VVD;1662;3;
Lisse;G0553;10197;Partij van de Arbeid / GROENLINKS;1493;3;
Lisse;G0553;10197;SGP-ChristenUnie;1133;2;
Lisse;G0553;10197;D66;1097;2;
Lochem;G0262;11263;Gemeentebelangen;5676;8;
Lochem;G0262;11263;VVD;2091;3;
Lochem;G0262;11263;MmL;1896;2;
Lochem;G0262;11263;GROENLINKS;1864;2;
Lochem;G0262;11263;LochemGroen!;1653;2;
Lochem;G0262;11263;D66;1601;2;
Lochem;G0262;11263;Partij van de Arbeid (P.v.d.A.);1533;2;
Lochem;G0262;11263;CDA;1292;2;
Loon op Zand;G0809;11259;Gemeentebelangen;2988;7;
Loon op Zand;G0809;11259;VVD;1524;3;
Loon op Zand;G0809;11259;Pro3;1518;3;
Loon op Zand;G0809;11259;CDA;1148;3;
Loon op Zand;G0809;11259;Voor Loon;1084;2;
Loon op Zand;G0809;11259;TOEKOMSTIG KLM;666;1;
Lopik;G0331;10333;ChristenUnie-SGP;2088;5;
Lopik;G0331;10333;Hart voor Lopik;1723;4;
Lopik;G0331;10333;CDA;1205;3;
Lopik;G0331;10333;VVD;906;2;
Lopik;G0331;10333;Partij van de Arbeid (P.v.d.A.);576;1;
Losser;G0168;11166;BURGERFORUM;3895;7;
Losser;G0168;11166;CDA;2944;6;
Losser;G0168;11166;D66;1170;2;
Losser;G0168;11166;Partij van de Arbeid (P.v.d.A.);1139;2;
Losser;G0168;11166;VVD;1007;2;
Maasdriel;G0263;10341;Samen Sterk Maasdriel;3747;8;
Maasdriel;G0263;10341;CDA;2945;6;
Maasdriel;G0263;10341;VVD;1673;3;
Maasdriel;G0263;10341;GROENLINKS;963;2;
Maasdriel;G0263;10341;D66;713;1;
Maasdriel;G0263;10341;Staatkundig Gereformeerde Partij (SGP);483;1;
Maasdriel;G0263;10341;Partij van de Arbeid (P.v.d.A.);436;0;
Maasgouw;G1641;10964;Lokaal Belang;3676;8;
Maasgouw;G1641;10964;LVM;1660;3;
Maasgouw;G1641;10964;CDA;1527;3;
Maasgouw;G1641;10964;VVD;1441;3;
Maasgouw;G1641;10964;Nieuw Links Maasgouw;908;1;
Maasgouw;G1641;10964;D66;623;1;
Maassluis;G0556;10880;CDA;2173;4;
Maassluis;G0556;10880;Partij van de Arbeid (P.v.d.A.);1894;4;
Maassluis;G0556;10880;VVD;1875;4;
Maassluis;G0556;10880;Leefbaar Maessluys;1862;4;
Maassluis;G0556;10880;Maassluis Belang;1220;2;
Maassluis;G0556;10880;VSP Maassluis;928;1;
Maassluis;G0556;10880;ChristenUnie;919;1;
Maassluis;G0556;10880;D66;768;1;
Maassluis;G0556;10880;GROENLINKS;702;1;
Maassluis;G0556;10880;Forum voor Maassluis;600;1;
Maastricht;G0935;10182;Seniorenpartij Maastricht (SPM);4869;5;
Maastricht;G0935;10182;GROENLINKS;4605;4;
Maastricht;G0935;10182;D66;4597;4;
Maastricht;G0935;10182;CDA;4538;4;
Maastricht;G0935;10182;Partij van de Arbeid (P.v.d.A.);4093;4;
Maastricht;G0935;10182;Partij Veilig Maastricht;3413;3;
Maastricht;G0935;10182;VVD;3152;3;
Maastricht;G0935;10182;Partij voor de Dieren;2547;2;
Maastricht;G0935;10182;Volt;2218;2;
Maastricht;G0935;10182;SP (Socialistische Partij);2126;2;
Maastricht;G0935;10182;PVV (Partij voor de Vrijheid);1232;1;
Maastricht;G0935;10182;50PLUS;1063;1;
Maastricht;G0935;10182;SAB Sociaal Actieve Burgerpartij;1055;1;
Maastricht;G0935;10182;M:OED;998;1;
Maastricht;G0935;10182;Liberale Partij Maastricht;992;1;
Maastricht;G0935;10182;Forum voor Democratie;964;1;
Maastricht;G0935;10182;Maastrichtse Ondernemers Partij;926;0;
Maastricht;G0935;10182;Maastricht Vooruit;595;0;
Maastricht;G0935;10182;ChristenUnie;392;0;
Maastricht;G0935;10182;Belang van Nederland (BVNL);227;0;
Maastricht;G0935;10182;RE:SET;212;0;
Maastricht;G0935;10182;Groep Gunther Maastricht;209;0;
Maastricht;G0935;10182;Blanco (De Groof, M.G.M.);102;0;
Medemblik;G0420;11215;Hart voor Medemblik;3735;6;
Medemblik;G0420;11215;CDA;3186;5;
Medemblik;G0420;11215;GemeenteBelangen;2991;5;
Medemblik;G0420;11215;VVD;2841;5;
Medemblik;G0420;11215;MORGEN!;2456;4;
Medemblik;G0420;11215;D66;1644;2;
Medemblik;G0420;11215;GROENLINKS;983;1;
Medemblik;G0420;11215;ChristenUnie;682;1;
Meerssen;G0938;10494;Lokaal DNA;3281;7;
Meerssen;G0938;10494;BRUG-M;2598;5;
Meerssen;G0938;10494;KIJK!!!;1239;2;
Meerssen;G0938;10494;CDA;752;2;
Meerssen;G0938;10494;PGM het Origineel;551;1;
Meierijstad;G1948;10985;CDA;5732;7;
Meierijstad;G1948;10985;HIER;4580;5;
Meierijstad;G1948;10985;Lokaal Meierijstad;4076;5;
Meierijstad;G1948;10985;VVD;3975;5;
Meierijstad;G1948;10985;SP (Socialistische Partij);3211;4;
Meierijstad;G1948;10985;Gemeentebelang Meierijstad;2809;3;
Meierijstad;G1948;10985;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;2609;3;
Meierijstad;G1948;10985;Hart;2255;2;
Meierijstad;G1948;10985;D66;1941;2;
Meierijstad;G1948;10985;Forum voor Democratie;947;1;
Meppel;G0119;11204;Sterk Meppel (SteM);4383;7;
Meppel;G0119;11204;VVD;2256;4;
Meppel;G0119;11204;CDA;2003;3;
Meppel;G0119;11204;ChristenUnie;1418;2;
Meppel;G0119;11204;Partij van de Arbeid (P.v.d.A.);1281;2;
Meppel;G0119;11204;SP (Socialistische Partij);1230;2;
Meppel;G0119;11204;D66;1168;2;
Meppel;G0119;11204;GROENLINKS;939;1;
Middelburg;G0687;10122;GROENLINKS / Partij van de Arbeid (P.v.d.A.);5190;8;
Middelburg;G0687;10122;Lokale Partij Middelburg;3601;5;
Middelburg;G0687;10122;Staatkundig Gereformeerde Partij (SGP);2309;3;
Middelburg;G0687;10122;CDA;2282;3;
Middelburg;G0687;10122;D66;1894;3;
Middelburg;G0687;10122;ChristenUnie;1880;3;
Middelburg;G0687;10122;VVD;1819;2;
Middelburg;G0687;10122;SP (Socialistische Partij);1128;1;
Middelburg;G0687;10122;Forum voor Democratie;821;1;
Middelburg;G0687;10122;50PLUS;510;0;
Middelburg;G0687;10122;Piratenpartij;137;0;
Midden-Delfland;G1842;10130;Mijn Partij;2434;4;
Midden-Delfland;G1842;10130;CDA;2178;4;
Midden-Delfland;G1842;10130;OGP Midden-Delfland;1775;3;
Midden-Delfland;G1842;10130;VVD;1468;3;
Midden-Delfland;G1842;10130;D66;1113;2;
Midden-Delfland;G1842;10130;ChristenUnie;505;1;
Midden-Delfland;G1842;10130;Partij van de Arbeid (P.v.d.A.);366;0;
Midden-Drenthe;G1731;10520;Gemeentebelangen - BBBondgenoot;3226;5;
Midden-Drenthe;G1731;10520;Gemeentebel Smilde-Beilen-Westerbork;3017;5;
Midden-Drenthe;G1731;10520;Partij van de Arbeid (P.v.d.A.);2936;4;
Midden-Drenthe;G1731;10520;CDA;1917;3;
Midden-Drenthe;G1731;10520;VVD;1814;3;
Midden-Drenthe;G1731;10520;GROENLINKS;1143;1;
Midden-Drenthe;G1731;10520;ChristenUnie;912;1;
Midden-Drenthe;G1731;10520;D66;842;1;
Midden-Groningen;G1952;10410;GemeenteBelangen Midden-Groningen;5368;8;
Midden-Groningen;G1952;10410;BBB-LMG;3851;6;
Midden-Groningen;G1952;10410;Partij van de Arbeid (P.v.d.A.);2909;4;
Midden-Groningen;G1952;10410;SP (Socialistische Partij);2000;3;
Midden-Groningen;G1952;10410;CDA;1959;3;
Midden-Groningen;G1952;10410;ChristenUnie;1957;3;
Midden-Groningen;G1952;10410;VVD;1833;2;
Midden-Groningen;G1952;10410;GROENLINKS;1791;2;
Midden-Groningen;G1952;10410;D66;1264;2;
Moerdijk;G1709;10046;Onafhankelijk Moerdijk;4130;8;
Moerdijk;G1709;10046;VVD;2294;4;
Moerdijk;G1709;10046;Moerdijk Lokaal;1845;3;
Moerdijk;G1709;10046;Burger Belangen Moerdijk / BBB Bondgenoot;1543;3;
Moerdijk;G1709;10046;CDA;1491;3;
Moerdijk;G1709;10046;Partij van de Arbeid (P.v.d.A.);1379;2;
Moerdijk;G1709;10046;ChristenUnie;851;1;
Moerdijk;G1709;10046;D66;715;1;
Molenlanden;G1978;10451;Doe mee! Molenlanden;6728;8;
Molenlanden;G1978;10451;Staatkundig Gereformeerde Partij (SGP);4773;6;
Molenlanden;G1978;10451;CDA;3947;5;
Molenlanden;G1978;10451;ChristenUnie;3851;5;
Molenlanden;G1978;10451;VVD;2142;2;
Molenlanden;G1978;10451;Progressief Molenlanden;1249;1;
Molenlanden;G1978;10451;JEZUS LEEFT;324;0;
Montferland;G1955;10350;CDA;3284;6;
Montferland;G1955;10350;Helder;3066;5;
Montferland;G1955;10350;Lijst Groot Montferland;2905;5;
Montferland;G1955;10350;Lokaal Belang Montferland (LBM);2017;3;
Montferland;G1955;10350;Partij van de Arbeid (P.v.d.A.);1982;3;
Montferland;G1955;10350;VVD;1367;2;
Montferland;G1955;10350;D66 Montferland;968;1;
Montfoort;G0335;10033;Lokaal Montfoort;2047;4;
Montfoort;G0335;10033;Progressief Akkoord;1006;2;
Montfoort;G0335;10033;CDA;952;2;
Montfoort;G0335;10033;VVD;819;2;
Montfoort;G0335;10033;Staatkundig Gereformeerde Partij (SGP);680;2;
Montfoort;G0335;10033;Inwonersbelangen Montfoort Linschoten;641;1;
Montfoort;G0335;10033;ChristenUnie;540;1;
Montfoort;G0335;10033;D66;429;1;
Mook en Middelaar;G0944;10271;Dorpsgroepering Pouwels (DGP);1194;4;
Mook en Middelaar;G0944;10271;VVD;1101;4;
Mook en Middelaar;G0944;10271;Partij van de Arbeid (P.v.d.A.);1011;3;
Mook en Middelaar;G0944;10271;GROENLINKS;756;2;
Mook en Middelaar;G0944;10271;CDA;150;0;
Neder-Betuwe;G1740;10916;Staatkundig Gereformeerde Partij (SGP);4905;9;
Neder-Betuwe;G1740;10916;Partij van de Arbeid (P.v.d.A.);1606;3;
Neder-Betuwe;G1740;10916;Gemeentebelangen;1275;2;
Neder-Betuwe;G1740;10916;CDA;1270;2;
Neder-Betuwe;G1740;10916;VVD;1025;1;
Neder-Betuwe;G1740;10916;Vóór Neder-Betuwe;964;1;
Neder-Betuwe;G1740;10916;ChristenUnie;695;1;
Nederweert;G0946;10681;CDA;2681;6;
Nederweert;G0946;10681;Jongeren Akkoord Nederweert (J.A.N.);2001;4;
Nederweert;G0946;10681;D66;1015;2;
Nederweert;G0946;10681;VVD;712;2;
Nederweert;G0946;10681;Nederweert Anders;709;2;
Nederweert;G0946;10681;GROENLINKS;422;1;
Nederweert;G0946;10681;Hart voor Vrijheid;238;0;
Nieuwegein;G0356;10374;GROENLINKS;3795;6;
Nieuwegein;G0356;10374;VVD;3633;6;
Nieuwegein;G0356;10374;Partij van de Arbeid (P.v.d.A.);2656;4;
Nieuwegein;G0356;10374;VSP;2267;4;
Nieuwegein;G0356;10374;D66;2141;3;
Nieuwegein;G0356;10374;LOKALE VERNIEUWING;2118;3;
Nieuwegein;G0356;10374;CDA;1742;3;
Nieuwegein;G0356;10374;ChristenUnie;1029;1;
Nieuwegein;G0356;10374;De Unie (van Nieuwegein);861;1;
Nieuwegein;G0356;10374;ieders Belang;833;1;
Nieuwegein;G0356;10374;Stadspartij Núwegein (NÚ);649;1;
Nieuwegein;G0356;10374;JEZUS LEEFT;160;0;
Nieuwkoop;G0569;10728;Samen Beter Nieuwkoop;3535;6;
Nieuwkoop;G0569;10728;VVD;3106;5;
Nieuwkoop;G0569;10728;CDA;2345;4;
Nieuwkoop;G0569;10728;Natuurlijk Nieuwkoop;2287;3;
Nieuwkoop;G0569;10728;D66;1247;2;
Nieuwkoop;G0569;10728;SGP-ChristenUnie;876;1;
Nijkerk;G0267;10446;CDA;4508;7;
Nijkerk;G0267;10446;ChristenUnie-SGP;4352;6;
Nijkerk;G0267;10446;PROgressief 21 (D66, Groen Links, PvdA);3830;5;
Nijkerk;G0267;10446;De Lokale Partij;3765;5;
Nijkerk;G0267;10446;VVD;2555;4;
Nijmegen;G0268;11209;GROENLINKS;16149;9;
Nijmegen;G0268;11209;Stadspartij Nijmegen;12873;7;
Nijmegen;G0268;11209;D66;10664;6;
Nijmegen;G0268;11209;Partij van de Arbeid (P.v.d.A.);8352;4;
Nijmegen;G0268;11209;Partij voor de Dieren;7726;4;
Nijmegen;G0268;11209;SP (Socialistische Partij);7043;3;
Nijmegen;G0268;11209;VVD;6184;3;
Nijmegen;G0268;11209;CDA;3562;2;
Nijmegen;G0268;11209;GewoonNijmegen.Nu;2713;1;
Nijmegen;G0268;11209;Forum voor Democratie;1598;0;
Nijmegen;G0268;11209;50PLUS;925;0;
Nijmegen;G0268;11209;DENK;727;0;
Nijmegen;G0268;11209;Piratenpartij;634;0;
Nijmegen;G0268;11209;Blanco (Donders, A.J.A.);152;0;
Nissewaard;G1930;10735;ONS;7961;11;
Nissewaard;G1930;10735;Partij van de Arbeid (P.v.d.A.);3883;5;
Nissewaard;G1930;10735;Nissewaard Lokaal;3389;5;
Nissewaard;G1930;10735;PVV (Partij voor de Vrijheid);3040;4;
Nissewaard;G1930;10735;VOOR Nissewaard;2421;3;
Nissewaard;G1930;10735;VVD;1866;2;
Nissewaard;G1930;10735;CDA;1411;2;
Nissewaard;G1930;10735;BELANG VAN NISSEWAARD;1348;2;
Nissewaard;G1930;10735;Partij Jong Nissewaard (PJN);1091;1;
Nissewaard;G1930;10735;ChristenUnie-SGP;1071;1;
Nissewaard;G1930;10735;GROENLINKS;1028;1;
Nissewaard;G1930;10735;LieverLinks;340;0;
Noardeast-Fryslân;G1970;10198;FNP;4643;8;
Noardeast-Fryslân;G1970;10198;S!N - Sociaal in Noardeast-Fryslân;4299;7;
Noardeast-Fryslân;G1970;10198;CDA;2769;4;
Noardeast-Fryslân;G1970;10198;ChristenUnie;2286;4;
Noardeast-Fryslân;G1970;10198;Belang van Nederland (BVNL);1660;2;
Noardeast-Fryslân;G1970;10198;Partij van de Arbeid (P.v.d.A.);1436;2;
Noardeast-Fryslân;G1970;10198;Gemeentebelangen Noardeast-Fryslân;1121;1;
Noardeast-Fryslân;G1970;10198;VVD;909;1;
Noardeast-Fryslân;G1970;10198;Actief Lokaal;321;0;
Noardeast-Fryslân;G1970;10198;Waddenpartij;296;0;
Noord-Beveland;G1695;10250;Noord-Bevelands Belang;1244;4;
Noord-Beveland;G1695;10250;VVD;621;2;
Noord-Beveland;G1695;10250;Staatkundig Gereformeerde Partij (SGP);530;2;
Noord-Beveland;G1695;10250;Partij van de Arbeid / GROENLINKS;428;2;
Noord-Beveland;G1695;10250;CDA;383;1;
Noord-Beveland;G1695;10250;D66;345;1;
Noord-Beveland;G1695;10250;BEN BEtrokken Noord-Beveland;272;1;
Noordenveld;G1699;10699;Gemeentebelangen Noordenveld;5892;10;
Noordenveld;G1699;10699;LGN;2364;4;
Noordenveld;G1699;10699;Partij van de Arbeid (P.v.d.A.);1731;2;
Noordenveld;G1699;10699;GROENLINKS;1383;2;
Noordenveld;G1699;10699;VVD;1333;2;
Noordenveld;G1699;10699;ChristenUnie;920;1;
Noordenveld;G1699;10699;CDA;819;1;
Noordenveld;G1699;10699;D66;646;1;
Noordoostpolder;G0171;10144;Politieke Unie;3659;6;
Noordoostpolder;G0171;10144;ChristenUnie-SGP;3405;6;
Noordoostpolder;G0171;10144;CDA;3301;5;
Noordoostpolder;G0171;10144;ONS Noordoostpolder;2590;4;
Noordoostpolder;G0171;10144;VVD;1981;3;
Noordoostpolder;G0171;10144;Partij van de Arbeid (P.v.d.A.);1480;2;
Noordoostpolder;G0171;10144;GROENLINKS;1388;2;
Noordoostpolder;G0171;10144;D66;1049;1;
Noordoostpolder;G0171;10144;JEZUS LEEFT;340;0;
Noordwijk;G0575;10769;VVD;3302;5;
Noordwijk;G0575;10769;Partij voor de Inwoners;2847;4;
Noordwijk;G0575;10769;NZLokaal;2686;4;
Noordwijk;G0575;10769;CDA;2575;4;
Noordwijk;G0575;10769;PUUR;2287;3;
Noordwijk;G0575;10769;Lijst Salman Noordwijk;1747;2;
Noordwijk;G0575;10769;GROENLINKS;1518;2;
Noordwijk;G0575;10769;D66;1244;1;
Noordwijk;G0575;10769;Partij van de Arbeid (P.v.d.A.);1202;1;
Noordwijk;G0575;10769;Bruisend Noordwijk;919;1;
Noordwijk;G0575;10769;DOEN!;382;0;
Nuenen, Gerwen en Nederwetten;G0820;10761;W70 Nuenen Gerwen Nederwetten Eeneind;3134;6;
Nuenen, Gerwen en Nederwetten;G0820;10761;GROENLINKS/Partij van de Arbeid;2409;4;
Nuenen, Gerwen en Nederwetten;G0820;10761;VVD;1503;3;
Nuenen, Gerwen en Nederwetten;G0820;10761;D66;1248;2;
Nuenen, Gerwen en Nederwetten;G0820;10761;Combinatie Nuenen c.a.;1072;2;
Nuenen, Gerwen en Nederwetten;G0820;10761;CDA;994;1;
Nuenen, Gerwen en Nederwetten;G0820;10761;Lijst Pijs;691;1;
Nunspeet;G0302;10512;Gemeentebelang;5411;8;
Nunspeet;G0302;10512;Staatkundig Gereformeerde Partij (SGP);4635;7;
Nunspeet;G0302;10512;ChristenUnie;2578;4;
Nunspeet;G0302;10512;CDA;1120;1;
Nunspeet;G0302;10512;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;805;1;
Nunspeet;G0302;10512;VVD;615;0;
Oegstgeest;G0579;10287;PrO/P.v.d.A./GROENLINKS;2686;5;
Oegstgeest;G0579;10287;D66;2585;5;
Oegstgeest;G0579;10287;VVD;2175;4;
Oegstgeest;G0579;10287;Hart voor Oegstgeest;2172;4;
Oegstgeest;G0579;10287;CDA;1498;2;
Oegstgeest;G0579;10287;Belang van Nederland (BVNL);574;1;
Oegstgeest;G0579;10287;Lokaal Oegstgeest;515;0;
Oirschot;G0823;10225;De Gewone Man;2420;5;
Oirschot;G0823;10225;CDA;1866;4;
Oirschot;G0823;10225;Dorpsvisie;1553;3;
Oirschot;G0823;10225;Sociaal Progressief Oirschot;1236;2;
Oirschot;G0823;10225;VVD;942;2;
Oirschot;G0823;10225;D66;729;1;
Oldambt;G1895;10453;Partij van de Arbeid (P.v.d.A.);2161;4;
Oldambt;G1895;10453;Gemeentebelangen Oldambt;1967;4;
Oldambt;G1895;10453;Partij voor het Noorden;1547;3;
Oldambt;G1895;10453;Verenigde Communistische Partij;1442;3;
Oldambt;G1895;10453;VVD;1430;2;
Oldambt;G1895;10453;SP (Socialistische Partij);1347;2;
Oldambt;G1895;10453;CDA;1000;2;
Oldambt;G1895;10453;PVV (Partij voor de Vrijheid);859;1;
Oldambt;G1895;10453;D66;818;1;
Oldambt;G1895;10453;ChristenUnie;734;1;
Oldambt;G1895;10453;GROENLINKS;628;1;
Oldambt;G1895;10453;Oldambt Aktief;497;1;
Oldambt;G1895;10453;Belang van Nederland (BVNL);166;0;
Oldambt;G1895;10453;Blanco (Oosterhoff, B.);81;0;
Oldebroek;G0269;11106;ChristenUnie;2871;6;
Oldebroek;G0269;11106;Algemeen Belang Oldebroek (A.B.O.);1815;4;
Oldebroek;G0269;11106;Blanco (de Nooijer, J.T.);1425;3;
Oldebroek;G0269;11106;CDA;1358;2;
Oldebroek;G0269;11106;Staatkundig Gereformeerde Partij (SGP);1337;2;
Oldebroek;G0269;11106;Duurzaam Oldebroek;728;1;
Oldebroek;G0269;11106;VVD;632;1;
Oldebroek;G0269;11106;D66;424;0;
Oldenzaal;G0173;11100;WG Oldenzaal;4899;9;
Oldenzaal;G0173;11100;CDA;2386;4;
Oldenzaal;G0173;11100;VVD;2085;4;
Oldenzaal;G0173;11100;Solidair Oldenzaal (SO);1549;2;
Oldenzaal;G0173;11100;Partij van de Arbeid (P.v.d.A.);1078;2;
Oldenzaal;G0173;11100;GROENLINKS;1016;1;
Oldenzaal;G0173;11100;D66;725;1;
Olst-Wijhe;G1773;10409;Gemeentebelangen Olst-Wijhe;2288;5;
Olst-Wijhe;G1773;10409;CDA;1707;3;
Olst-Wijhe;G1773;10409;VVD;1308;3;
Olst-Wijhe;G1773;10409;Partij van de Arbeid (P.v.d.A.);1085;2;
Olst-Wijhe;G1773;10409;GROENLINKS;992;2;
Olst-Wijhe;G1773;10409;D66;572;1;
Olst-Wijhe;G1773;10409;PARTIJvdSPORT;369;1;
Ommen;G0175;11069;LPO (Lokale Partij Ommen);2067;4;
Ommen;G0175;11069;CDA;2035;4;
Ommen;G0175;11069;Volkspartij Ommen Vooruit (VOV);1524;3;
Ommen;G0175;11069;ChristenUnie;1483;3;
Ommen;G0175;11069;Partij van de Arbeid (P.v.d.A.);669;1;
Ommen;G0175;11069;D66;629;1;
Ommen;G0175;11069;VVD;554;1;
Oost Gelre;G1586;11094;CDA;3894;7;
Oost Gelre;G1586;11094;OOG;3304;6;
Oost Gelre;G1586;11094;VVD;2862;5;
Oost Gelre;G1586;11094;Partij van de Arbeid (P.v.d.A.);1087;1;
Oost Gelre;G1586;11094;Nieuwe Liberalen OG;944;1;
Oost Gelre;G1586;11094;OLW (Onafhankelijke Lijst Wallerbos);822;1;
Oost Gelre;G1586;11094;Democraten Oost Gelre;518;0;
Oost Gelre;G1586;11094;GROENLINKS;449;0;
Oosterhout;G0826;11280;Gemeentebelangen Oosterhout;4762;8;
Oosterhout;G0826;11280;GROENLINKS;2969;4;
Oosterhout;G0826;11280;VVD;2961;4;
Oosterhout;G0826;11280;Gezond Burger Verstand;2676;4;
Oosterhout;G0826;11280;Voor Heel Oosterhout;1878;3;
Oosterhout;G0826;11280;D66;1861;3;
Oosterhout;G0826;11280;CDA;1400;2;
Oosterhout;G0826;11280;Lokaal Open en Sociaal (LOeS);1226;2;
Oosterhout;G0826;11280;Partij van de Arbeid (P.v.d.A.);1027;1;
Ooststellingwerf;G0085;10836;OoststellingwerfsBelang;2325;5;
Ooststellingwerf;G0085;10836;GROENLINKS;1387;3;
Ooststellingwerf;G0085;10836;Partij van de Arbeid (P.v.d.A.);1362;3;
Ooststellingwerf;G0085;10836;CDA;1243;2;
Ooststellingwerf;G0085;10836;VVD;1234;2;
Ooststellingwerf;G0085;10836;Vrije Partij Ooststellingwerf;1050;2;
Ooststellingwerf;G0085;10836;Lokaal Sociaal Ooststellingwerf;945;2;
Ooststellingwerf;G0085;10836;ChristenUnie;834;1;
Ooststellingwerf;G0085;10836;D66;649;1;
Oostzaan;G0431;11303;VVD;1658;5;
Oostzaan;G0431;11303;GROENLINKS;1045;3;
Oostzaan;G0431;11303;CDA;627;2;
Oostzaan;G0431;11303;Partij van de Arbeid (P.v.d.A.);619;2;
Oostzaan;G0431;11303;D66;383;1;
Opmeer;G0432;10609;CDA;1239;4;
Opmeer;G0432;10609;Gemeentebelangen Opmeer;994;3;
Opmeer;G0432;10609;VVD;846;2;
Opmeer;G0432;10609;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;841;2;
Opmeer;G0432;10609;DOOR SAMENWERKING VOORUIT (DSV);685;2;
Opmeer;G0432;10609;Lokale Partij Opmeer;620;2;
Opsterland;G0086;10005;Opsterlands Belang;3155;5;
Opsterland;G0086;10005;FNP;2038;3;
Opsterland;G0086;10005;Partij van de Arbeid (P.v.d.A.);1627;3;
Opsterland;G0086;10005;CDA;1617;3;
Opsterland;G0086;10005;ChristenUnie;1382;2;
Opsterland;G0086;10005;GROENLINKS;1230;2;
Opsterland;G0086;10005;VVD;1208;2;
Opsterland;G0086;10005;D66;839;1;
Oss;G0828;10834;V.D.G. (Voor de Gemeenschap);9371;11;
Oss;G0828;10834;SP (Socialistische Partij);7178;8;
Oss;G0828;10834;CDA;4099;4;
Oss;G0828;10834;VVD;3358;3;
Oss;G0828;10834;D66;3174;3;
Oss;G0828;10834;GROENLINKS;2761;3;
Oss;G0828;10834;Beter Oss;2295;2;
Oss;G0828;10834;Dynamisch Democratisch Oss (DDO);1366;1;
Oss;G0828;10834;Forum voor Democratie;1221;1;
Oss;G0828;10834;Partij van de Arbeid (P.v.d.A.);1122;1;
